Date,Open,High,Low,Close,Volume,Adj Close
2024-04-08,388.3900146484375,389.8900146484375,383.0400085449219,386.92999267578125,947200,386.92999267578125
2024-04-09,389.95001220703125,391.17999267578125,383.80999755859375,390.9599914550781,1120400,390.9599914550781
2024-04-10,387.1600036621094,391.4599914550781,385.510009765625,388.4599914550781,1198800,388.4599914550781
2024-04-11,387.5799865722656,392.79998779296875,387.5799865722656,392.260009765625,1186500,392.260009765625
2024-04-12,387.0,388.260009765625,380.7099914550781,384.79998779296875,1475900,384.79998779296875
2024-04-15,392.25,392.2900085449219,376.3299865722656,377.3599853515625,1650700,377.3599853515625
2024-04-16,376.6300048828125,383.8500061035156,371.5400085449219,378.54998779296875,1603000,378.54998779296875
2024-04-17,378.92999267578125,379.7099914550781,371.1400146484375,374.1700134277344,1625500,374.1700134277344
2024-04-18,372.57000732421875,375.3299865722656,369.1499938964844,372.6300048828125,2320500,372.6300048828125
2024-04-19,385.2699890136719,388.6499938964844,364.1700134277344,366.3399963378906,3974900,366.3399963378906
2024-04-22,369.5400085449219,371.8299865722656,364.30999755859375,368.92999267578125,1603100,368.92999267578125
2024-04-23,370.8800048828125,379.7699890136719,368.67999267578125,377.0799865722656,1858800,377.0799865722656
2024-04-24,374.0,383.6199951171875,372.8299865722656,375.010009765625,1325600,375.010009765625
2024-04-25,374.1199951171875,375.4599914550781,367.6600036621094,373.1199951171875,1262500,373.1199951171875
2024-04-26,368.1000061035156,377.8299865722656,368.1000061035156,375.3299865722656,927700,375.3299865722656
2024-04-29,375.3900146484375,377.989990234375,372.05999755859375,374.1400146484375,983200,374.1400146484375
2024-04-30,373.17999267578125,373.67999267578125,368.75,370.6199951171875,1213200,370.6199951171875
2024-05-01,369.57000732421875,379.5,368.6000061035156,371.70001220703125,952200,371.70001220703125
2024-05-02,373.6400146484375,377.8800048828125,367.3900146484375,377.6499938964844,1208600,377.6499938964844
2024-05-03,380.0,384.4700012207031,378.8699951171875,381.3599853515625,1028800,381.3599853515625
2024-05-06,382.6300048828125,384.3500061035156,380.6000061035156,383.04998779296875,878200,383.04998779296875
2024-05-07,385.010009765625,389.7799987792969,383.04998779296875,388.6499938964844,932800,388.6499938964844
2024-05-08,384.92999267578125,386.010009765625,380.1300048828125,380.3699951171875,1108000,380.3699951171875
2024-05-09,381.7900085449219,387.3299865722656,380.69000244140625,385.45001220703125,882200,385.45001220703125
2024-05-10,385.54998779296875,389.760009765625,383.8800048828125,386.70001220703125,853100,386.70001220703125
2024-05-13,389.1600036621094,389.1600036621094,380.6499938964844,380.8800048828125,1070900,380.8800048828125
2024-05-14,382.3999938964844,384.80999755859375,379.6700134277344,384.19000244140625,913300,384.19000244140625
2024-05-15,387.2200012207031,399.6600036621094,386.0,399.3900146484375,1200800,399.3900146484375
2024-05-16,398.2799987792969,401.3599853515625,396.0199890136719,396.42999267578125,1083800,396.42999267578125
2024-05-17,396.19000244140625,398.9599914550781,393.9800109863281,398.82000732421875,720300,398.82000732421875
2024-05-20,398.5799865722656,400.4100036621094,395.6000061035156,400.0299987792969,951200,400.0299987792969
2024-05-21,400.0,403.0,397.1000061035156,402.1099853515625,1283200,402.1099853515625
2024-05-22,402.55999755859375,408.42999267578125,399.1700134277344,400.8999938964844,1355700,400.8999938964844
2024-05-23,402.4700012207031,405.3800048828125,396.3800048828125,398.3900146484375,1189400,398.3900146484375
2024-05-24,397.6099853515625,407.3299865722656,397.010009765625,404.8500061035156,1082000,404.8500061035156
2024-05-28,403.8500061035156,405.989990234375,398.2900085449219,401.0299987792969,964200,401.0299987792969
2024-05-29,396.5899963378906,403.0,396.1499938964844,398.3999938964844,958200,398.3999938964844
2024-05-30,405.0,412.2900085449219,400.489990234375,403.3900146484375,1650900,403.3900146484375
2024-05-31,404.94000244140625,408.8999938964844,396.4800109863281,402.1199951171875,1983000,402.1199951171875
2024-06-03,402.8900146484375,405.3299865722656,398.6000061035156,403.8599853515625,913100,403.8599853515625
2024-06-04,402.54998779296875,408.010009765625,397.4700012207031,406.6099853515625,936200,406.6099853515625
2024-06-05,407.7200012207031,418.1400146484375,407.3299865722656,417.239990234375,2226600,417.239990234375
2024-06-06,413.9200134277344,419.1700134277344,405.0799865722656,418.1499938964844,1733300,418.1499938964844
2024-06-07,418.1300048828125,420.57000732421875,415.79998779296875,417.6099853515625,1199500,417.6099853515625
2024-06-10,416.6000061035156,419.8699951171875,413.5199890136719,418.3800048828125,815800,418.3800048828125
2024-06-11,417.0400085449219,420.2200012207031,415.20001220703125,418.7799987792969,907900,418.7799987792969
2024-06-12,421.05999755859375,428.8599853515625,420.8599853515625,428.1000061035156,1251700,428.1000061035156
2024-06-13,424.739990234375,428.0,422.510009765625,422.8999938964844,1142900,422.8999938964844
2024-06-14,418.79998779296875,426.32000732421875,413.9800109863281,425.7799987792969,941000,425.7799987792969
2024-06-17,425.3599853515625,431.6000061035156,423.5799865722656,430.0,1125200,430.0
2024-06-18,429.04998779296875,436.94000244140625,428.75,435.0,1384400,435.0
2024-06-20,435.989990234375,437.20001220703125,428.6700134277344,432.54998779296875,1291400,432.54998779296875
2024-06-21,436.0799865722656,436.0799865722656,430.0,432.55999755859375,2769400,432.55999755859375
2024-06-24,432.7799987792969,435.70001220703125,426.9700012207031,429.0400085449219,1610400,429.0400085449219
2024-06-25,431.1199951171875,443.80999755859375,430.489990234375,442.30999755859375,2637000,442.30999755859375
2024-06-26,441.25,443.8299865722656,437.7099914550781,442.55999755859375,1360300,442.55999755859375
2024-06-27,442.1000061035156,445.7900085449219,439.6099853515625,445.1099853515625,1225800,445.1099853515625
2024-06-28,444.739990234375,447.1099853515625,441.489990234375,444.8500061035156,3106100,444.8500061035156
2024-07-01,445.8500061035156,448.1000061035156,433.7900085449219,436.239990234375,1658900,436.239990234375
2024-07-02,436.30999755859375,439.6400146484375,432.20001220703125,438.80999755859375,1091400,438.80999755859375
2024-07-03,439.0,439.0,432.8999938964844,434.80999755859375,826400,434.80999755859375
2024-07-05,437.94000244140625,445.04998779296875,433.44000244140625,443.760009765625,1114500,443.760009765625
2024-07-08,442.0400085449219,445.9599914550781,441.55999755859375,444.5299987792969,1280600,444.5299987792969
2024-07-09,447.6199951171875,447.6199951171875,441.2699890136719,442.29998779296875,889100,442.29998779296875
2024-07-10,441.69000244140625,445.4800109863281,438.8500061035156,444.739990234375,1082900,444.739990234375
2024-07-11,444.739990234375,449.0,442.70001220703125,443.5,1818500,443.5
2024-07-12,442.8399963378906,447.1400146484375,439.6099853515625,444.1600036621094,1151600,444.1600036621094
2024-07-15,444.0,444.3999938964844,433.9100036621094,437.25,1573000,437.25
2024-07-16,440.8399963378906,442.0899963378906,433.2200012207031,438.010009765625,1436100,438.010009765625
2024-07-17,430.010009765625,436.3299865722656,426.010009765625,426.2300109863281,2388600,426.2300109863281
2024-07-18,425.0,427.3299865722656,413.82000732421875,416.1400146484375,3856000,416.1400146484375
2024-07-19,449.42999267578125,456.80999755859375,439.0,455.010009765625,4201300,455.010009765625
2024-07-22,462.3299865722656,468.7799987792969,459.17999267578125,461.1199951171875,2574400,461.1199951171875
2024-07-23,459.1000061035156,462.6099853515625,454.3599853515625,455.05999755859375,1753100,455.05999755859375
2024-07-24,455.25,460.5899963378906,452.25,454.0199890136719,2296500,454.0199890136719
2024-07-25,453.2200012207031,457.3699951171875,436.20001220703125,436.739990234375,1819200,436.739990234375
2024-07-26,438.6000061035156,446.1600036621094,432.8699951171875,441.29998779296875,1196500,441.29998779296875
2024-07-29,446.6000061035156,448.2699890136719,439.4100036621094,443.6600036621094,1120400,443.6600036621094
2024-07-30,443.6600036621094,448.5799865722656,431.55999755859375,432.69000244140625,1547700,432.69000244140625
2024-07-31,438.5,447.30999755859375,432.4100036621094,444.6099853515625,1763200,444.6099853515625
2024-08-01,443.29998779296875,452.7200012207031,443.29998779296875,450.94000244140625,2017900,450.94000244140625
2024-08-02,455.7300109863281,455.7300109863281,439.8900146484375,449.7300109863281,2059600,449.7300109863281
2024-08-05,437.54998779296875,444.5799865722656,429.6000061035156,438.0,2465700,438.0
2024-08-06,439.010009765625,456.239990234375,438.6600036621094,447.6600036621094,1686100,447.6600036621094
2024-08-07,452.0,461.7099914550781,448.5899963378906,449.260009765625,1713000,449.260009765625
2024-08-08,453.6000061035156,464.1400146484375,451.05999755859375,463.6099853515625,1289200,463.6099853515625
2024-08-09,462.5899963378906,465.70001220703125,460.1199951171875,463.42999267578125,1022600,463.42999267578125
2024-08-12,464.760009765625,466.82000732421875,458.2699890136719,465.5299987792969,1013800,465.5299987792969
2024-08-13,468.2300109863281,470.489990234375,463.010009765625,469.2300109863281,891600,469.2300109863281
2024-08-14,468.7799987792969,473.75,466.3399963378906,471.2099914550781,1109500,471.2099914550781
2024-08-15,476.8699951171875,480.5400085449219,474.1600036621094,480.1700134277344,1599900,480.1700134277344
2024-08-16,478.010009765625,482.5,477.1000061035156,478.9800109863281,809100,478.9800109863281
2024-08-19,475.44000244140625,482.7799987792969,475.44000244140625,482.1600036621094,977800,482.1600036621094
2024-08-20,483.0,488.4800109863281,482.3299865722656,483.2099914550781,885500,483.2099914550781
2024-08-21,484.20001220703125,488.4700012207031,482.0,487.4200134277344,886300,487.4200134277344
2024-08-22,490.0,491.8299865722656,486.9200134277344,490.42999267578125,1137800,490.42999267578125
2024-08-23,492.6199951171875,493.9700012207031,478.17999267578125,486.54998779296875,1155200,486.54998779296875
2024-08-26,486.8800048828125,487.2799987792969,476.8800048828125,479.19000244140625,1170900,479.19000244140625
2024-08-27,478.44000244140625,483.57000732421875,477.0,482.3500061035156,939900,482.3500061035156
2024-08-28,482.92999267578125,485.3599853515625,479.239990234375,482.2099914550781,960100,482.2099914550781
2024-08-29,482.2099914550781,491.6600036621094,481.25,487.1700134277344,939600,487.1700134277344
2024-08-30,489.1600036621094,493.44000244140625,485.2799987792969,492.6300048828125,1097700,492.6300048828125
2024-09-03,491.6700134277344,493.4200134277344,480.79998779296875,483.44000244140625,1356300,483.44000244140625
2024-09-04,480.9599914550781,484.6499938964844,478.2799987792969,481.7300109863281,1321000,481.7300109863281
2024-09-05,480.32000732421875,480.32000732421875,468.4599914550781,476.69000244140625,1194800,476.69000244140625
2024-09-06,476.9200134277344,478.25,466.0,471.82000732421875,1700000,471.82000732421875
2024-09-09,475.0,479.989990234375,473.9800109863281,479.3900146484375,1121500,479.3900146484375
2024-09-10,477.5,484.7900085449219,477.5,484.239990234375,1006500,484.239990234375
2024-09-11,484.17999267578125,491.8299865722656,477.0799865722656,490.92999267578125,1239200,490.92999267578125
2024-09-12,491.9100036621094,494.1499938964844,486.04998779296875,494.010009765625,1128800,494.010009765625
2024-09-13,490.2799987792969,496.17999267578125,489.19000244140625,489.8599853515625,1238000,489.8599853515625
2024-09-16,493.4700012207031,494.010009765625,488.57000732421875,491.3900146484375,921200,491.3900146484375
2024-09-17,491.2699890136719,491.2699890136719,482.3800048828125,483.32000732421875,1162600,483.32000732421875
2024-09-18,484.2099914550781,488.75,479.5799865722656,482.0899963378906,982300,482.0899963378906
2024-09-19,492.0,492.739990234375,486.9800109863281,490.010009765625,1225000,490.010009765625
2024-09-20,485.1099853515625,486.29998779296875,480.1600036621094,486.20001220703125,2734000,486.20001220703125
2024-09-23,488.5,491.8299865722656,486.2699890136719,489.07000732421875,927200,489.07000732421875
2024-09-24,490.510009765625,490.510009765625,482.3500061035156,484.3999938964844,1120800,484.3999938964844
2024-09-25,486.0,487.1199951171875,482.2900085449219,484.3900146484375,897800,484.3900146484375
2024-09-26,488.25,490.95001220703125,484.760009765625,486.3299865722656,871400,486.3299865722656
2024-09-27,490.0299987792969,490.0299987792969,478.57000732421875,479.17999267578125,1013300,479.17999267578125
2024-09-30,480.0,492.25,478.69000244140625,491.2699890136719,1654100,491.2699890136719
2024-10-01,492.5,496.4800109863281,481.7099914550781,484.760009765625,1181100,484.760009765625
2024-10-02,482.7200012207031,489.7099914550781,478.6199951171875,486.6199951171875,740900,486.6199951171875
2024-10-03,484.4200134277344,486.0,478.55999755859375,479.6300048828125,764500,479.6300048828125
2024-10-04,484.45001220703125,484.45001220703125,476.6000061035156,481.95001220703125,903700,481.95001220703125
2024-10-07,476.8599853515625,479.30999755859375,470.05999755859375,471.2300109863281,1175200,471.2300109863281
2024-10-08,473.7900085449219,482.8800048828125,473.7900085449219,480.7900085449219,1040300,480.7900085449219
2024-10-09,480.6000061035156,490.5799865722656,478.489990234375,490.3800048828125,1061000,490.3800048828125
2024-10-10,486.2300109863281,488.260009765625,483.20001220703125,483.8399963378906,942100,483.8399963378906
2024-10-11,486.0,487.5799865722656,483.1199951171875,484.7799987792969,1170000,484.7799987792969
2024-10-14,487.0400085449219,488.6300048828125,483.9700012207031,487.6099853515625,883500,487.6099853515625
2024-10-15,488.0,489.6300048828125,476.67999267578125,478.4700012207031,1313300,478.4700012207031
2024-10-16,478.1099853515625,479.5199890136719,473.510009765625,476.5899963378906,1037500,476.5899963378906
2024-10-17,481.05999755859375,481.05999755859375,472.1199951171875,473.7300109863281,1959000,473.7300109863281
2024-10-18,496.0,523.3400268554688,495.0,521.1500244140625,4059200,521.1500244140625
2024-10-21,519.0399780273438,522.6699829101562,514.5499877929688,518.8599853515625,1309600,518.8599853515625
2024-10-22,515.0,519.1799926757812,511.80999755859375,517.5,1341500,517.5
2024-10-23,513.8900146484375,516.0,507.2799987792969,512.5800170898438,1120000,512.5800170898438
2024-10-24,510.7900085449219,515.3099975585938,509.7799987792969,511.6300048828125,755400,511.6300048828125
2024-10-25,514.0,516.8900146484375,510.4599914550781,511.2699890136719,982200,511.2699890136719
2024-10-28,513.6599731445312,514.3300170898438,508.2799987792969,510.8800048828125,842800,510.8800048828125
2024-10-29,506.5199890136719,517.5,504.3500061035156,516.3099975585938,1064800,516.3099975585938
2024-10-30,516.5599975585938,516.989990234375,508.010009765625,513.77001953125,1113100,513.77001953125
2024-10-31,510.010009765625,511.05999755859375,500.6700134277344,503.8399963378906,1468700,503.8399963378906
2024-11-01,502.0199890136719,510.80999755859375,502.010009765625,506.3399963378906,1041900,506.3399963378906
2024-11-04,504.32000732421875,511.2099914550781,503.8500061035156,507.4200134277344,849500,507.4200134277344
2024-11-05,506.3299865722656,518.25,506.3299865722656,515.1699829101562,1113400,515.1699829101562
2024-11-06,523.1300048828125,525.0,506.79998779296875,515.5499877929688,1776100,515.5499877929688
2024-11-07,516.0,524.8300170898438,515.5800170898438,524.280029296875,1209000,524.280029296875
2024-11-08,525.5,538.489990234375,524.0,536.4500122070312,1427700,536.4500122070312
2024-11-11,539.8900146484375,542.5900268554688,534.5700073242188,535.75,2097800,535.75
2024-11-12,534.0,538.9099731445312,531.6900024414062,537.0700073242188,1455900,537.0700073242188
2024-11-13,535.4299926757812,540.02001953125,534.0399780273438,536.6900024414062,1405200,536.6900024414062
2024-11-14,537.3599853515625,544.3800048828125,537.1300048828125,537.7999877929688,1908300,537.7999877929688
2024-11-15,533.2100219726562,536.97998046875,526.7100219726562,527.6099853515625,1447800,527.6099853515625
2024-11-18,527.3599853515625,537.530029296875,526.6099853515625,531.6400146484375,1268000,531.6400146484375
2024-11-19,527.5700073242188,540.0800170898438,526.010009765625,538.8200073242188,1143200,538.8200073242188
2024-11-20,538.780029296875,542.3699951171875,533.8300170898438,541.8200073242188,985400,541.8200073242188
2024-11-21,544.8499755859375,551.780029296875,540.3599853515625,550.6199951171875,1396000,550.6199951171875
2024-11-22,549.8400268554688,552.0,541.989990234375,547.8699951171875,1375400,547.8699951171875
2024-11-25,548.8200073242188,549.3099975585938,533.5599975585938,536.5499877929688,2076800,536.5499877929688
2024-11-26,542.0599975585938,545.0,537.280029296875,542.0999755859375,1152600,542.0999755859375
2024-11-27,543.0800170898438,543.969970703125,538.22998046875,538.5499877929688,938400,538.5499877929688
2024-11-29,539.0,543.1699829101562,536.030029296875,542.0,718600,542.0
